Chave_Parcela_Idade;Talhao;Parcela;Idade_meses;Area_parc;Cova;Fuste;Fila;Viva;Falha;dap;altura;Dom;Hd;dg;Gi;G;treino;altura_reta;altura_parabola;altura_curtis;altura_stofells;altura_hericksen;altura_gompertz;altura_logistico;altura_chapman_richards;Estrato
PR1T2-2-29;PR1T2;2;29;283.91;13;1;2;1;0;14.4;17.01289643;D;16.79074481;11.97519873;0.016286016;5.157247839;0;19.367127060491875;19.49866724004618;19.701839584559238;19.394809040699045;19.700786555575608;19.497135700028558;19.494694990065575;19.499775065629166;PR1T2
PR1T2-2-58;PR1T2;2;58;283.91;10;1;2;1;0;14.4;21.9;N;24.8;15.01916724;0.016286016;8.112304625;0;19.367127060491875;19.49866724004618;19.701839584559238;19.394809040699045;19.700786555575608;19.497135700028558;19.494694990065575;19.499775065629166;PR1T2
PR1T2-1-29;PR1T2;1;29;298.54;12;1;2;1;0;13.1;16.36691566;D;16.4334266;11.69832335;0.013478218;4.680345872;0;18.31534742005394;18.40242658985047;18.668562929662155;18.324989956440678;18.60352921100122;18.389890613378775;18.374404338184544;18.416279524310436;PR1T2
PR1T2-3-72;PR1T2;3;72;283.37;2;1;1;1;0;18.7;20.3;N;23.7;21.2589393;0.027464588;5.010478307;0;22.846090486555816;22.855403573799798;22.321256950868634;22.68491722814402;22.73101693496676;22.875159229342312;22.902406542958122;22.831350221238026;PR1T2
PR1T2-2-47;PR1T2;2;47;283.91;6;2;1;1;0;12.5;19.7;N;23.2;14.35251251;0.012271846;7.408126884;0;17.829910662928736;17.883720567148448;18.141428147162642;17.81695139322182;18.059822313513955;17.86754445567312;17.848373234409998;17.901749571309114;PR1T2
PR1T2-2-29;PR1T2;2;29;283.91;4;1;1;1;0;10.8;15.1711014;N;16.79074481;11.97519873;0.009160884;5.157247839;0;16.45450651774067;16.370327357053284;16.440710502233895;16.321559651048965;16.364550129186977;16.3547381364161;16.339349666176307;16.387359273538912;PR1T2
PR1T2-1-29;PR1T2;1;29;298.54;3;1;1;1;0;11.1;14.3;N;16.4334266;11.69832335;0.009676891;4.680345872;0;16.69722489630327;16.642093673214468;16.765495257102817;16.591950332168988;16.68229483588013;16.624829944231852;16.606888967087595;16.66116686222916;PR1T2
PR1T2-2-58;PR1T2;2;58;283.91;7;1;1;1;0;14.9;22.2;N;24.8;15.01916724;0.017436625;8.112304625;0;19.771657691429542;19.910233417614243;20.06402871618727;19.795893108595923;20.096625539289235;19.913292764086943;19.91675327296683;19.905977557421974;PR1T2
PR1T2-4-38;PR1T2;4;38;275.04;8;1;2;1;0;13.4;20.6;N;24.06666667;17.31028596;0.014102609;8.556625148;0;18.55806579861654;18.658760148680088;18.919639372498064;18.575510010205317;18.866113024696695;18.648488408297982;18.635518703120283;18.670002908356356;PR1T2
PR1T2-3-58;PR1T2;3;58;283.37;22;1;4;1;0;20.0;21.0;D;21.06666667;18.0093957;0.031415927;5.393684539;0;23.89787012699375;23.788817450990003;22.936079420499524;23.617886432149998;23.5104338690439;23.80025548351526;23.814915975389365;23.775737115580675;PR1T2
PR1T2-4-38;PR1T2;4;38;275.04;3;1;1;1;0;20.3;22.9;D;24.06666667;17.31028596;0.032365473;8.556625148;0;24.14058850555635;23.998852737824922;23.06894576802842;23.829702292472433;23.683096457701943;24.007070888158527;24.016693454717053;23.99011572255383;PR1T2
PR1T2-2-38;PR1T2;2;38;283.91;7;1;1;1;0;13.1;18.7;N;21.06666667;13.4136555;0.013478218;6.470634075;0;18.31534742005394;18.40242658985047;18.668562929662155;18.324989956440678;18.60352921100122;18.389890613378775;18.374404338184544;18.416279524310436;PR1T2
PR1T2-2-72;PR1T2;2;72;283.91;4;1;1;1;0;14.7;23.1;N;27.8;16.5343698;0.016971669;9.831682317;0;19.609845439054475;19.74627793603622;19.92132306233987;19.636116055599334;19.939907528480397;19.74750839069528;19.748591543383114;19.744162581281316;PR1T2
PR1T2-2-58;PR1T2;2;58;283.91;5;1;1;1;0;12.4;20.6;N;24.8;15.01916724;0.012076282;8.112304625;0;17.749004536741204;17.79648674234071;18.050165974418455;17.731337581441707;17.96667356923858;17.779848085391865;17.760268699795567;17.81504291153325;PR1T2
PR1T2-3-29;PR1T2;3;29;283.37;8;1;2;1;0;12.5;16.06483761;N;17.19462018;12.94402149;0.012271846;6.036953268;0;17.829910662928736;17.883720567148448;18.141428147162642;17.81695139322182;18.059822313513955;17.86754445567312;17.848373234409998;17.901749571309114;PR1T2
PR1T2-4-38;PR1T2;4;38;275.04;5;1;1;1;0;9.4;18.2;N;24.06666667;17.31028596;0.006939778;8.556625148;0;15.321820751115197;15.075468633482886;14.760574921537104;15.017689663952268;14.754469943496687;15.080546781965715;15.09060354152236;15.067193850444857;PR1T2
PR1T2-2-29;PR1T2;2;29;283.91;1;1;1;1;0;14.9;15.9;D;16.79074481;11.97519873;0.017436625;5.157247839;0;19.771657691429542;19.910233417614243;20.06402871618727;19.795893108595923;20.096625539289235;19.913292764086943;19.91675327296683;19.905977557421974;PR1T2
PR1T2-2-47;PR1T2;2;47;283.91;24;1;4;1;0;19.3;23.8;D;23.2;14.35251251;0.029255296;7.408126884;0;23.33152724368102;23.290906904801208;22.61322929272323;23.11864074037957;23.097267046344435;23.307935150667408;23.331165504313514;23.27040680200577;PR1T2
PR1T2-3-29;PR1T2;3;29;283.37;7;1;1;1;0;10.5;15.00389374;N;17.19462018;12.94402149;0.008659015;6.036953268;0;16.211788139178065;16.096548072544504;16.10420545154866;16.04814501235378;16.037853699692374;16.083493073257046;16.071609394249904;16.110500780152364;PR1T2
PR1T2-2-58;PR1T2;2;58;283.91;3;1;1;1;0;15.5;22.3;N;24.8;15.01916724;0.018869191;8.112304625;0;20.257094448554742;20.396731946754738;20.47566584453902;20.27014952606233;20.55445958545955;20.405064460192822;20.41556806587981;20.386272273147583;PR1T2
PR1T2-2-47;PR1T2;2;47;283.91;13;1;2;1;0;17.5;22.7;D;23.2;14.35251251;0.024052819;7.408126884;0;21.875216972305413;21.96024129162584;21.690508267302217;21.80038409703794;21.961876142301982;21.98022788354467;22.00748271508275;21.935821695714182;PR1T2
PR2T3-1-32;PR2T3;1;32;286.07;3;1;1;1;0;16.8;23.1;D;23.49714589;14.80825937;0.022167078;6.622443709;1;26.054763906587368;26.02184353523311;25.751888312726873;25.88529295512281;26.027913723011395;26.019203550451767;26.022639347431667;26.07344517740648;PR2T3
PR2T3-2-67;PR2T3;2;67;272.08;1;1;1;1;0;13.3;24.3;N;27.1;15.0989514;0.013892908;7.897108099;1;22.104863955990332;21.976305434515464;22.455098953326196;22.078990977727447;22.43773371911606;21.979252544964393;21.976692750319625;22.18269034125276;PR2T3
PR2T3-3-32;PR2T3;3;32;269.43;15;1;3;1;0;15.1;21.9316233;D;22.18048468;14.01238463;0.017907864;7.440658672;1;24.13624107344024;23.99570433175417;24.286035996485534;24.071843203714657;24.388397769653714;23.99522604258458;23.996336288077554;24.21855519501139;PR2T3
PR2T3-1-44;PR2T3;1;44;286.07;3;1;1;1;0;18.2;26.3;D;25.03574963;15.85430541;0.026015529;6.900999649;1;27.634723886826187;27.777177071034657;26.804003453520046;27.335035392300266;27.25800559043254;27.77586822996338;27.77705660559552;27.557778988777475;PR2T3
PR2T3-1-44;PR2T3;1;44;286.07;10;1;2;1;0;9.1;18.70109375;N;25.03574963;15.85430541;0.006503882;6.900999649;1;17.36498401527389;17.76807453536546;16.577255992443305;17.051946724482576;16.605758377478978;17.761014331074158;17.76517159876154;17.06068453694359;PR2T3
PR2T3-1-78;PR2T3;1;78;286.07;9;1;2;1;0;19.0;31.4;N;31.8;17.49896101;0.028352874;9.247722249;1;28.537558161248363;28.815403843694654;27.351836212298426;28.14743127585581;27.919094365252512;28.816836818344164;28.813721000243344;28.390096567525713;PR2T3
PR2T3-1-78;PR2T3;1;78;286.07;4;1;1;1;0;17.4;30.3;N;31.8;17.49896101;0.023778715;9.247722249;1;26.731889612404004;26.764535053222843;26.218319990093256;26.51115684468559;26.567195168773743;26.76200422535397;26.765139372322523;26.71408827518673;PR2T3
PR2T3-2-57;PR2T3;2;57;272.08;10;1;2;1;0;14.1;24.0;N;26.3;14.45890729;0.015614501;6.638300281;1;23.007698230412515;22.857825583730325;23.308676996452476;22.974695915248965;23.33538705427717;22.859349379189972;22.858290894352887;23.097386012311883;PR2T3
PR2T3-2-44;PR2T3;2;44;272.08;5;1;1;1;0;14.2;22.11398237;N;23.73383827;14.31034008;0.015836769;7.093726142;1;23.120552514715285;22.969814530457445;23.410710197305278;23.085503459444826;23.443994886014792;22.971139979565194;22.97029313562318;23.210582254300288;PR2T3
PR2T3-1-32;PR2T3;1;32;286.07;10;1;2;1;0;8.7;18.70109375;N;23.49714589;14.80825937;0.005944679;6.622443709;1;16.913566878062795;17.404068725302583;15.860724916783198;16.53800068783955;15.914947955820182;17.393310693457643;17.399964790995845;16.538275220235814;PR2T3
PR2T3-3-32;PR2T3;3;32;269.43;26;1;4;1;0;16.2;22.28975011;D;22.18048468;14.01238463;0.020611989;7.440658672;1;25.377638200770733;25.293543441845472;25.260144782179232;25.252251948063556;25.469017795673224;25.291334723420736;25.294351606114603;25.42570049280759;PR2T3
PR2T3-2-57;PR2T3;2;57;272.08;5;1;1;1;0;14.5;24.3;N;26.3;14.45890729;0.016512996;6.638300281;1;23.459115367623603;23.30817994140583;23.710924863226193;23.416442461660626;23.76528765231982;23.308899678106346;23.30870355967023;23.54870590941295;PR2T3
PR2T3-1-78;PR2T3;1;78;286.07;2;1;1;1;0;15.1;28.9;N;31.8;17.49896101;0.017907864;9.247722249;1;24.13624107344024;23.99570433175417;24.286035996485534;24.071843203714657;24.388397769653714;23.99522604258458;23.996336288077554;24.21855519501139;PR2T3
PR2T3-3-44;PR2T3;3;44;269.43;15;1;3;1;0;16.2;23.36528541;D;23.84542662;14.95701533;0.020611989;8.477682748;1;25.377638200770733;25.293543441845472;25.260144782179232;25.252251948063556;25.469017795673224;25.291334723420736;25.294351606114603;25.42570049280759;PR2T3
PR2T3-1-67;PR2T3;1;67;286.07;20;1;3;1;0;18.7;28.7;D;29.1;17.01475296;0.027464588;8.743021496;1;28.198995308340045;28.42307059048838;27.15060628970747;27.844086830099993;27.674506535741045;28.42327755212936;28.422095576026763;28.07926943541486;PR2T3
PR2T3-2-57;PR2T3;2;57;272.08;13;1;2;1;0;18.9;27.3;D;26.3;14.45890729;0.028055208;6.638300281;1;28.424703876945593;28.684226330831393;27.28530508695223;28.046487479934065;27.837996846036397;28.685222859448004;28.682797564866785;28.286656989123824;PR2T3
PR2T3-3-22;PR2T3;3;22;269.43;15;1;3;1;0;13.1;17.01;D;17.12;11.80052965;0.013478218;4.871112693;1;21.879155387384788;21.759923015156772;22.230800418966083;21.852404230736056;22.204881624599068;21.763155017559598;21.760296162182303;21.951390973735734;PR2T3
PR2T3-3-57;PR2T3;3;57;269.43;4;1;1;1;0;11.8;23.1;N;27.26666667;15.2480768;0.010935884;8.810842218;1;20.412049691448747;20.39241406428934;20.654442840688745;20.351551664249428;20.598736299267166;20.396278351796635;20.39263031346243;20.42029578175374;PR2T3
PR2T3-2-57;PR2T3;2;57;272.08;8;1;2;1;0;13.9;23.8;N;26.3;14.45890729;0.015174678;6.638300281;1;22.781989661806968;22.63504697565959;23.10158669646689;22.75232508473086;23.115841260047908;22.636958000282057;22.63548829848279;22.87024736861278;PR2T3
PR2T3-3-57;PR2T3;3;57;269.43;22;1;4;1;0;16.8;26.6;D;27.26666667;15.2480768;0.022167078;8.810842218;1;26.054763906587368;26.02184353523311;25.751888312726873;25.88529295512281;26.027913723011395;26.019203550451767;26.022639347431667;26.07344517740648;PR2T3
PR2T3-3-32;PR2T3;3;32;269.43;4;1;1;1;0;10.9;19.86371627;N;22.18048468;14.01238463;0.009331316;7.440658672;1;19.396361132723793;19.485253515959982;19.42838933123756;19.281450703244463;19.37949366930929;19.487748009109346;19.485084898098197;19.329713293948718;PR2T3
PR2T3-2-57;PR2T3;2;57;272.08;2;1;1;1;0;13.1;23.3;N;26.3;14.45890729;0.013478218;6.638300281;1;21.879155387384788;21.759923015156772;22.230800418966083;21.852404230736056;22.204881624599068;21.763155017559598;21.760296162182303;21.951390973735734;PR2T3
PR2T3-2-78;PR2T3;2;78;272.08;2;1;1;1;0;13.1;24.5;N;28.4;15.80121303;0.013478218;8.648790258;1;21.879155387384788;21.759923015156772;22.230800418966083;21.852404230736056;22.204881624599068;21.763155017559598;21.760296162182303;21.951390973735734;PR2T3
PR2T3-1-32;PR2T3;1;32;286.07;4;1;1;1;0;14.6;22.87522413;N;23.49714589;14.80825937;0.016741547;6.622443709;1;23.571969651926374;23.42176793531096;23.809078751911184;23.52626843890747;23.87090967790303;23.422284492616328;23.42230815686476;23.66093279508334;PR2T3
PR2T3-1-44;PR2T3;1;44;286.07;7;1;1;1;0;12.9;21.5519787;N;25.03574963;15.85430541;0.013069811;6.900999649;1;21.653446818779244;21.5451396429761;22.001892396844216;21.624710568988707;21.9684470499147;21.548616934566184;21.54549887660238;21.718999673495247;PR2T3
PR2T3-2-67;PR2T3;2;67;272.08;6;1;1;1;0;10.0;21.9;N;27.1;15.0989514;0.007853982;7.897108099;1;18.380672573998844;18.610473672985353;18.074916841221686;18.182734320091612;18.055119639740376;18.609507662508456;18.609383901028426;18.210965813499747;PR2T3
PR2T3-3-67;PR2T3;3;67;269.43;6;1;1;1;0;11.3;23.6;N;28.1;15.66549368;0.010028749;9.299839516;1;19.847778269934885;19.884438363939115;19.988090502009214;19.76040231338839;19.933353403179986;19.887767811566356;19.884488554309726;19.81771665766482;PR2T3
PR2T3-1-32;PR2T3;1;32;286.07;20;1;3;1;0;16.6;23.63062356;D;23.49714589;14.80825937;0.021642432;6.622443709;1;25.829055337981828;25.77747779025922;25.590881956646825;25.675093560900663;25.843864286936196;25.774928337107177;25.77829295171427;25.858335830944522;PR2T3
PR2T3-1-67;PR2T3;1;67;286.07;6;1;1;1;0;18.5;28.6;N;29.1;17.01475296;0.026880252;8.743021496;1;27.973286739734505;28.163513897323384;27.013681748178513;27.640994039921985;27.509258231423296;28.16303841039296;28.16292555410313;27.87119610594693;PR2T3
PR2T3-3-22;PR2T3;3;22;269.43;10;1;2;1;0;9.4;15.53;N;17.12;11.80052965;0.006939778;4.871112693;1;17.703546868182208;18.0452763917549;17.09358249388361;17.4326832157341;17.104221886287895;18.040574086612082;18.043101842742686;17.44785291923568;PR2T3
PR2T3-3-78;PR2T3;3;78;269.43;9;1;2;1;0;15.2;27.0;N;29.36666667;15.90408752;0.018145839;9.585279846;1;24.24909535774301;24.111690896426314;24.378750201745316;24.180261720854183;24.48983671371716;24.11102257900854;24.112342153682047;24.32939154831842;PR2T3
PR2T3-3-22;PR2T3;3;22;269.43;21;1;3;1;0;13.7;16.95;D;17.12;11.80052965;0.014741138;4.871112693;1;22.55628109320142;22.41386741476687;22.89037109560181;22.528930605744936;22.89311353211952;22.41614844208025;22.41428805435713;22.64209820303899;PR2T3
PR2T3-2-78;PR2T3;2;78;272.08;1;1;1;1;0;14.6;25.1;N;28.4;15.80121303;0.016741547;8.648790258;1;23.571969651926374;23.42176793531096;23.809078751911184;23.52626843890747;23.87090967790303;23.422284492616328;23.42230815686476;23.66093279508334;PR2T3
PR2T3-1-78;PR2T3;1;78;286.07;20;1;3;1;0;19.5;31.7;D;31.8;17.49896101;0.029864765;9.247722249;1;29.101829582762228;29.477287834928493;27.676561521791044;28.649631886905727;28.318284191604718;29.48134333515969;29.47402788236656;28.90479853157336;PR2T3
PR2T3-1-22;PR2T3;1;22;286.07;3;1;1;1;0;15.0;17.7;D;17.50666667;13.03160494;0.017671459;5.128685424;1;24.02338678913747;23.880117528876518;24.192445278097438;23.96319526616685;24.28628480772965;23.87983314642059;23.880730324850877;24.10749213347016;PR2T3
PR2T3-1-78;PR2T3;1;78;286.07;8;1;2;1;0;17.8;30.6;N;31.8;17.49896101;0.024884555;9.247722249;1;27.1833067496151;27.267657967772728;26.516125706751772;26.924573615065;26.916481663743866;27.265567732356047;27.26798255637393;27.1373966363877;PR2T3
PR2T3-2-78;PR2T3;2;78;272.08;8;1;2;1;0;14.4;25.6;N;28.4;15.80121303;0.016286016;8.648790258;1;23.346261083320833;23.194991709295202;23.61182083066298;23.306374458472195;23.658934672648222;23.19591444338834;23.19549949373206;23.436239977867675;PR2T3
PR2T3-3-67;PR2T3;3;67;269.43;22;1;4;1;0;17.0;27.2;D;28.1;15.66549368;0.022698007;9.299839516;1;26.280472475192916;26.26780832738501;25.910083743789194;26.094695122441415;26.209785008104504;26.265137879372833;26.26856507829396;26.28776568357574;PR2T3
PR2T3-1-67;PR2T3;1;67;286.07;2;1;1;1;0;14.6;26.8;N;29.1;17.01475296;0.016741547;8.743021496;1;23.571969651926374;23.42176793531096;23.809078751911184;23.52626843890747;23.87090967790303;23.422284492616328;23.42230815686476;23.66093279508334;PR2T3
PR2T3-1-22;PR2T3;1;22;286.07;24;1;4;1;0;15.1;17.37;D;17.50666667;13.03160494;0.017907864;5.128685424;1;24.13624107344024;23.99570433175417;24.286035996485534;24.071843203714657;24.388397769653714;23.99522604258458;23.996336288077554;24.21855519501139;PR2T3
PR2T3-2-67;PR2T3;2;67;272.08;8;1;2;1;0;13.9;24.5;N;27.1;15.0989514;0.015174678;7.897108099;1;22.781989661806968;22.63504697565959;23.10158669646689;22.75232508473086;23.115841260047908;22.636958000282057;22.63548829848279;22.87024736861278;PR2T3
PR2T3-2-22;PR2T3;2;22;272.08;10;1;2;1;0;11.8;16.59;N;17.16;11.934823;0.010935884;4.934083258;1;20.412049691448747;20.39241406428934;20.654442840688745;20.351551664249428;20.598736299267166;20.396278351796635;20.39263031346243;20.42029578175374;PR2T3
PR2T3-3-78;PR2T3;3;78;269.43;5;1;1;1;0;15.9;27.5;N;29.36666667;15.90408752;0.019855651;9.585279846;1;25.039075347862415;24.934790179377448;25.004157997884278;24.932930934366905;25.181758138031675;24.932956340665992;24.93556480184507;25.099058144793418;PR2T3
PR2T3-3-78;PR2T3;3;78;269.43;7;1;1;1;0;15.9;27.5;N;29.36666667;15.90408752;0.019855651;9.585279846;1;25.039075347862415;24.934790179377448;25.004157997884278;24.932930934366905;25.181758138031675;24.932956340665992;24.93556480184507;25.099058144793418;PR2T3
PR2T3-3-67;PR2T3;3;67;269.43;3;1;1;1;0;15.6;27.3;N;28.1;15.66549368;0.01911345;9.299839516;1;24.700512494954097;24.579634773059944;24.741070968041114;24.611680918313105;24.889026540069366;24.57825850743154;24.580361157475394;24.770508388811024;PR2T3
PR2T3-3-32;PR2T3;3;32;269.43;8;1;2;1;0;14.8;21.8248382;N;22.18048468;14.01238463;0.017203361;7.440658672;1;23.79767822053192;23.650143208504737;24.002586985522555;23.74520301904754;24.080000579887944;23.65025558415479;23.650718670277506;23.884677945844142;PR2T3
PR2T3-2-44;PR2T3;2;44;272.08;13;1;2;1;0;17.7;24.19311251;D;23.73383827;14.31034008;0.024605739;7.093726142;1;27.07045246531232;27.1412775964435;26.44262412287381;26.821499886351237;26.829901467256448;27.13904680946857;27.141686049518864;27.03184722678003;PR2T3
PR2T3-1-22;PR2T3;1;22;286.07;4;1;1;1;0;12.9;17.12;N;17.50666667;13.03160494;0.013069811;5.128685424;1;21.653446818779244;21.5451396429761;22.001892396844216;21.624710568988707;21.9684470499147;21.548616934566184;21.54549887660238;21.718999673495247;PR2T3
PR2T3-2-44;PR2T3;2;44;272.08;6;1;1;1;0;9.1;18.32744642;N;23.73383827;14.31034008;0.006503882;7.093726142;1;17.36498401527389;17.76807453536546;16.577255992443305;17.051946724482576;16.605758377478978;17.761014331074158;17.76517159876154;17.06068453694359;PR2T3
PR2T3-2-78;PR2T3;2;78;272.08;15;1;3;1;0;18.5;28.2;D;28.4;15.80121303;0.026880252;8.648790258;1;27.973286739734505;28.163513897323384;27.013681748178513;27.640994039921985;27.509258231423296;28.16303841039296;28.16292555410313;27.87119610594693;PR2T3
PR2T3-3-44;PR2T3;3;44;269.43;5;1;1;1;0;15.5;22.95390649;N;23.84542662;14.95701533;0.018869191;8.477682748;1;24.587658210651327;24.462049161209784;24.65174873526936;24.504160490325088;24.790196976134176;24.460840724531344;24.46275746508722;24.660559685741504;PR2T3
PR2T3-3-78;PR2T3;3;78;269.43;4;1;1;1;0;12.1;24.7;N;29.36666667;15.90408752;0.011499015;9.585279846;1;20.75061254435706;20.701996626033516;21.037484624853366;20.702400097186437;20.98456269501345;20.705945469536783;20.702272615010372;20.77805912230259;PR2T3
PR2T3-1-67;PR2T3;1;67;286.07;10;1;2;1;0;10.6;23.7;N;29.1;17.01475296;0.008824734;8.743021496;1;19.057798279815476;19.190062378817913;18.9921883462113;18.918547963462146;18.950592970042386;19.191662306155944;19.189662360757104;18.96007959973148;PR2T3
PR2T3-2-67;PR2T3;2;67;272.08;3;1;1;1;0;17.0;26.3;N;27.1;15.0989514;0.022698007;7.897108099;1;26.280472475192916;26.26780832738501;25.910083743789194;26.094695122441415;26.209785008104504;26.265137879372833;26.26856507829396;26.28776568357574;PR2T3
PR2T3-1-22;PR2T3;1;22;286.07;1;1;1;1;0;12.9;17.5;N;17.50666667;13.03160494;0.013069811;5.128685424;1;21.653446818779244;21.5451396429761;22.001892396844216;21.624710568988707;21.9684470499147;21.548616934566184;21.54549887660238;21.718999673495247;PR2T3
PR2T3-2-44;PR2T3;2;44;272.08;7;1;1;1;0;13.5;21.60200098;N;23.73383827;14.31034008;0.014313882;7.093726142;1;22.33057252459588;22.19428690105216;22.674914871581997;22.30449271728868;22.6671102792193;22.19691515061871;22.194689753854327;22.41291918991334;PR2T3
PR2T3-2-78;PR2T3;2;78;272.08;3;1;1;1;0;17.6;28.8;N;28.4;15.80121303;0.024328494;8.648790258;1;26.95759818100955;27.015296986908783;26.368494520894533;26.71824011529347;26.74283072879512;27.012946331894923;27.01577961743821;26.92611361227893;PR2T3
PR2T3-2-44;PR2T3;2;44;272.08;8;1;2;1;0;13.6;21.67832377;N;23.73383827;14.31034008;0.014526724;7.093726142;1;22.44342680889865;22.303877277012266;22.78318041435935;22.416843348961894;22.780527356569152;22.30633511118721;22.30428869602041;22.52763866076693;PR2T3
